id,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_status
4550,24,59600,MORTGAGE,8.0,EDUCATION,A,1000,7.88,0.02,N,3,0
58098,29,58000,RENT,0.0,EDUCATION,B,3000,9.91,0.05,N,8,0
20347,29,40000,RENT,6.0,PERSONAL,C,3600,15.23,0.09,N,10,0
37208,24,50000,RENT,7.0,VENTURE,D,15000,16.89,0.3,Y,3,0
30640,24,95000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,6800,8.49,0.07,N,3,0
8752,34,46000,RENT,2.0,PERSONAL,D,12000,15.31,0.26,N,10,1
13815,23,52000,MORTGAGE,7.0,EDUCATION,B,10000,10.59,0.19,N,3,0
26485,25,33000,RENT,5.0,DEBTCONSOLIDATION,B,3000,10.0,0.09,N,2,0
28316,23,48000,RENT,1.0,VENTURE,B,5000,8.88,0.1,N,2,0
26396,21,60000,RENT,6.0,DEBTCONSOLIDATION,B,6000,9.25,0.1,N,2,0
41198,26,36000,RENT,0.0,EDUCATION,B,6400,11.49,0.17,N,3,0
1056,28,91800,RENT,12.0,MEDICAL,E,14400,16.32,0.13,N,8,1
23601,30,65000,RENT,7.0,DEBTCONSOLIDATION,B,10000,12.69,0.15,N,7,0
39092,24,50000,RENT,0.0,PERSONAL,B,5000,10.38,0.1,N,2,0
46288,26,50000,RENT,6.0,HOMEIMPROVEMENT,B,8000,12.42,0.16,N,2,0
5335,36,84996,RENT,2.0,MEDICAL,A,12000,7.29,0.14,N,11,0
40456,24,52000,RENT,3.0,VENTURE,D,21000,14.96,0.45,N,2,1
1778,25,50000,RENT,3.0,PERSONAL,B,3600,10.65,0.07,N,4,0
56131,27,100000,MORTGAGE,7.0,PERSONAL,A,5500,6.03,0.06,N,7,0
40176,21,37200,OWN,2.0,VENTURE,A,6000,6.92,0.16,N,3,0
31905,26,122000,RENT,1.0,MEDICAL,B,20000,11.58,0.16,N,2,0
58568,23,45000,RENT,5.0,EDUCATION,A,10000,8.0,0.22,N,3,0
21939,31,36000,MORTGAGE,0.0,PERSONAL,B,5000,11.36,0.14,N,7,0
24933,29,32000,RENT,1.0,PERSONAL,C,9000,13.16,0.28,Y,9,1
34939,23,50000,RENT,0.0,EDUCATION,C,9000,13.57,0.18,N,2,0
49331,30,108000,RENT,1.0,PERSONAL,D,20000,15.05,0.19,N,6,1
35462,24,42252,MORTGAGE,3.0,PERSONAL,B,4500,12.84,0.1,N,3,0
53764,22,60000,RENT,3.0,PERSONAL,C,12000,13.57,0.2,N,4,0
41032,32,80000,OWN,5.0,VENTURE,D,20000,15.65,0.25,N,5,0
29224,25,96000,RENT,5.0,DEBTCONSOLIDATION,B,5000,12.69,0.05,N,4,0
25669,22,41000,MORTGAGE,4.0,EDUCATION,A,11500,5.79,0.28,N,2,0
4986,25,75000,MORTGAGE,5.0,EDUCATION,A,10000,8.59,0.13,N,4,0
22823,33,35000,RENT,3.0,MEDICAL,B,6000,11.99,0.17,N,10,0
36290,22,220000,MORTGAGE,6.0,EDUCATION,B,2500,9.91,0.01,N,3,0
40853,30,96000,MORTGAGE,5.0,EDUCATION,C,10000,14.79,0.1,Y,8,0
8192,22,37000,OWN,6.0,VENTURE,A,4000,6.39,0.11,N,2,0
22813,29,100000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,15000,11.14,0.15,N,6,0
7478,23,59000,RENT,5.0,VENTURE,B,14400,12.69,0.25,N,2,0
9544,35,30000,RENT,2.0,MEDICAL,A,3425,6.17,0.11,N,5,0
24571,29,72000,MORTGAGE,11.0,VENTURE,A,10000,7.9,0.14,N,9,0
15180,47,75000,MORTGAGE,6.0,EDUCATION,A,7500,8.32,0.1,N,16,0
20769,23,57996,RENT,3.0,MEDICAL,A,13000,6.91,0.23,N,3,0
44303,23,68340,MORTGAGE,7.0,PERSONAL,B,24250,11.11,0.37,N,4,0
18640,23,80000,MORTGAGE,5.0,EDUCATION,B,4000,11.49,0.05,N,4,0
21265,24,52728,RENT,8.0,VENTURE,B,5000,9.99,0.09,N,2,0
34401,28,69000,MORTGAGE,0.0,DEBTCONSOLIDATION,D,15000,14.11,0.22,N,10,1
340,22,45000,MORTGAGE,6.0,VENTURE,A,4800,6.03,0.11,N,2,0
41780,32,60000,RENT,1.0,PERSONAL,B,5600,9.99,0.09,N,10,0
12842,22,58175,RENT,2.0,MEDICAL,F,20000,18.09,0.34,Y,2,1
3018,23,60000,RENT,7.0,VENTURE,C,15000,13.49,0.25,N,2,0
22343,31,100000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,5000,5.42,0.05,N,10,0
33772,29,50000,MORTGAGE,6.0,VENTURE,A,6000,7.51,0.12,N,8,0
10181,36,90000,RENT,3.0,EDUCATION,E,8000,15.25,0.09,Y,12,0
53555,37,53000,RENT,2.0,HOMEIMPROVEMENT,B,4800,9.99,0.09,N,16,0
35464,41,97000,MORTGAGE,15.0,VENTURE,A,12000,7.51,0.12,N,13,0
12848,25,43000,MORTGAGE,2.0,MEDICAL,D,2000,14.96,0.05,Y,2,1
5929,27,120000,MORTGAGE,11.0,PERSONAL,A,6000,7.51,0.05,N,7,0
42544,23,35520,RENT,2.0,HOMEIMPROVEMENT,D,7000,14.91,0.2,Y,4,1
42327,37,85000,RENT,1.0,PERSONAL,B,10000,10.99,0.12,N,16,0
31019,25,50000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,15000,7.88,0.3,N,2,0
29159,25,43000,MORTGAGE,7.0,EDUCATION,A,9000,7.51,0.21,N,2,0
46975,30,53664,MORTGAGE,14.0,PERSONAL,B,5000,12.69,0.09,N,6,0
54902,23,35000,OWN,7.0,VENTURE,A,5000,7.14,0.14,N,2,0
37800,35,54000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,15250,9.88,0.28,N,9,0
78,46,120000,RENT,0.0,DEBTCONSOLIDATION,B,20000,10.37,0.17,N,14,0
4743,36,65000,RENT,2.0,EDUCATION,A,3600,7.49,0.06,N,15,0
36925,33,75000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,10400,5.42,0.14,N,5,0
12081,28,50000,MORTGAGE,5.0,PERSONAL,D,2000,17.27,0.04,Y,8,0
12425,22,90000,MORTGAGE,6.0,PERSONAL,B,10000,11.99,0.11,N,4,0
26003,21,75000,OWN,5.0,EDUCATION,A,8000,7.51,0.11,N,4,0
6795,23,70000,RENT,4.0,EDUCATION,B,3600,10.59,0.05,N,4,0
6203,28,90000,MORTGAGE,3.0,DEBTCONSOLIDATION,C,20000,12.04,0.22,Y,6,0
31410,22,42000,RENT,2.0,DEBTCONSOLIDATION,B,8000,12.53,0.19,N,3,0
42057,25,90000,MORTGAGE,7.0,HOMEIMPROVEMENT,B,5000,9.99,0.06,N,4,0
45270,43,38000,RENT,3.0,PERSONAL,D,11000,16.29,0.29,Y,16,0
33971,22,42000,MORTGAGE,7.0,PERSONAL,C,5000,13.8,0.12,Y,4,0
51776,26,95000,MORTGAGE,10.0,DEBTCONSOLIDATION,B,2400,10.99,0.03,N,4,0
49880,26,42000,OWN,0.0,PERSONAL,A,18000,6.03,0.42,N,2,0
58272,25,45600,RENT,6.0,MEDICAL,B,6000,11.86,0.13,N,2,0
24947,25,48000,RENT,2.0,DEBTCONSOLIDATION,D,2400,13.12,0.05,Y,4,0
39771,25,35000,RENT,0.0,PERSONAL,A,2500,7.68,0.07,N,4,0
55529,30,65000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,2000,6.62,0.03,N,9,0
11118,24,75000,OWN,7.0,HOMEIMPROVEMENT,B,13000,10.99,0.17,N,2,0
28273,34,90000,MORTGAGE,13.0,DEBTCONSOLIDATION,A,20000,6.54,0.22,N,7,0
4679,22,30000,RENT,0.0,PERSONAL,D,8000,14.84,0.27,Y,3,1
444,23,66000,MORTGAGE,4.0,EDUCATION,B,10000,10.62,0.15,N,3,0
46533,25,68000,RENT,1.0,VENTURE,C,3500,14.65,0.05,N,4,0
42158,32,68508,RENT,2.0,HOMEIMPROVEMENT,C,6000,13.57,0.09,N,9,0
25999,23,63800,MORTGAGE,7.0,EDUCATION,B,5000,9.99,0.08,N,3,0
27541,24,60000,RENT,8.0,HOMEIMPROVEMENT,A,15000,7.88,0.25,N,2,0
52055,36,52000,RENT,2.0,DEBTCONSOLIDATION,B,5000,10.36,0.1,N,13,0
21341,53,48996,RENT,0.0,VENTURE,D,5000,16.77,0.1,Y,23,1
28849,35,60000,RENT,4.0,VENTURE,E,4200,18.79,0.07,Y,6,0
25503,35,90000,MORTGAGE,0.0,VENTURE,C,4000,13.98,0.04,Y,7,0
13037,25,91800,MORTGAGE,4.0,MEDICAL,D,18125,14.84,0.17,Y,4,0
1898,23,100000,MORTGAGE,8.0,EDUCATION,C,10000,12.87,0.1,N,2,0
8501,30,227500,RENT,3.0,PERSONAL,C,25000,12.53,0.11,N,6,0
27816,21,40000,RENT,5.0,EDUCATION,B,10000,11.86,0.25,N,4,0
8439,22,45000,RENT,6.0,EDUCATION,C,5000,13.48,0.11,N,3,0
12271,43,80000,MORTGAGE,1.0,VENTURE,B,7800,11.49,0.09,N,11,0
10162,34,73000,MORTGAGE,7.0,VENTURE,B,3300,10.99,0.04,N,7,0
44263,42,38000,RENT,2.0,VENTURE,C,4500,12.99,0.12,N,16,0
52660,21,30000,RENT,2.0,EDUCATION,A,4000,5.99,0.13,N,3,0
35124,46,35000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,7000,7.49,0.2,N,13,0
22056,22,65000,MORTGAGE,6.0,EDUCATION,A,13000,8.94,0.2,N,2,0
46043,23,52000,MORTGAGE,1.0,VENTURE,B,7000,11.89,0.13,N,4,0
56310,24,66300,RENT,2.0,MEDICAL,D,25000,16.77,0.32,N,2,1
55702,28,78000,RENT,2.0,EDUCATION,C,14000,13.48,0.18,Y,8,0
27712,25,80000,MORTGAGE,4.0,PERSONAL,B,15000,12.42,0.19,N,3,0
54925,32,38400,RENT,0.0,DEBTCONSOLIDATION,C,3000,13.99,0.08,Y,7,0
31676,21,57192,RENT,5.0,PERSONAL,A,6400,8.0,0.11,N,3,0
48474,24,91800,MORTGAGE,4.0,MEDICAL,D,25000,15.58,0.23,Y,4,1
14677,31,102000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,10000,12.69,0.1,N,8,0
34439,23,77000,RENT,7.0,DEBTCONSOLIDATION,B,18000,9.91,0.23,N,3,0
36759,40,40000,RENT,0.0,PERSONAL,C,11500,14.26,0.28,N,12,0
17034,27,35000,RENT,3.0,MEDICAL,A,6000,7.9,0.18,N,8,0
43990,22,78000,RENT,3.0,EDUCATION,C,25000,13.85,0.32,N,4,1
30357,34,51500,RENT,5.0,EDUCATION,B,16800,11.14,0.31,N,8,1
29709,32,101000,RENT,0.0,DEBTCONSOLIDATION,B,20000,10.71,0.2,N,5,0
37845,25,78000,MORTGAGE,1.0,HOMEIMPROVEMENT,D,12800,16.02,0.15,N,3,0
9541,22,57000,RENT,6.0,EDUCATION,A,13500,7.49,0.23,N,4,0
51095,23,80000,RENT,1.0,MEDICAL,B,2000,10.36,0.03,N,3,0
48450,57,70000,MORTGAGE,0.0,PERSONAL,A,3500,5.42,0.05,N,21,0
17833,28,38000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,18000,11.11,0.46,N,9,0
36813,39,54000,RENT,2.0,HOMEIMPROVEMENT,C,12000,13.23,0.22,Y,13,0
2640,29,87600,MORTGAGE,15.0,MEDICAL,B,4000,11.49,0.04,N,6,1
36279,29,60000,OWN,0.0,MEDICAL,A,7000,9.63,0.12,N,6,0
5542,22,86000,MORTGAGE,6.0,PERSONAL,A,10000,7.49,0.12,N,3,0
51034,25,70000,MORTGAGE,6.0,VENTURE,B,8000,9.63,0.11,N,4,0
18057,26,30000,RENT,7.0,HOMEIMPROVEMENT,B,7200,11.36,0.24,N,2,1
31840,26,35000,RENT,10.0,PERSONAL,A,10000,7.88,0.29,N,4,0
28070,23,36000,MORTGAGE,5.0,PERSONAL,A,7300,6.17,0.2,N,2,0
29786,27,32000,RENT,2.0,EDUCATION,D,6000,14.46,0.19,Y,9,1
43139,28,40000,RENT,3.0,PERSONAL,B,13250,11.71,0.33,N,5,1
38932,25,42000,RENT,4.0,VENTURE,A,5000,5.42,0.12,N,4,0
44775,26,39996,RENT,3.0,MEDICAL,C,12000,13.48,0.3,Y,4,0
44312,22,48000,RENT,6.0,PERSONAL,A,4000,7.88,0.08,N,2,0
36439,21,32000,RENT,6.0,PERSONAL,B,10000,11.14,0.31,N,4,1
15965,24,60000,MORTGAGE,8.0,VENTURE,A,5000,6.99,0.08,N,3,0
5291,25,70000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,25000,8.9,0.36,N,2,0
17621,26,48996,MORTGAGE,8.0,MEDICAL,A,5000,7.9,0.1,N,2,0
21244,23,48000,RENT,4.0,PERSONAL,B,2500,10.99,0.05,N,4,0
55701,22,60000,RENT,6.0,EDUCATION,A,17500,7.88,0.29,N,4,0
52206,27,50000,MORTGAGE,5.0,MEDICAL,A,2000,6.39,0.04,N,8,0
35284,27,65000,RENT,0.0,VENTURE,B,12000,11.49,0.18,N,6,0
21203,55,480000,MORTGAGE,1.0,PERSONAL,A,6000,7.4,0.01,N,26,0
39975,22,34800,RENT,6.0,EDUCATION,A,16000,7.88,0.48,N,2,1
34704,25,60000,MORTGAGE,3.0,PERSONAL,B,12500,10.99,0.21,N,2,0
847,42,100000,MORTGAGE,1.0,HOMEIMPROVEMENT,C,10000,13.57,0.1,Y,11,0
24705,23,43000,RENT,2.0,MEDICAL,A,2500,7.88,0.06,N,3,0
31325,25,60000,MORTGAGE,7.0,MEDICAL,A,8500,7.51,0.14,N,4,0
35271,37,43439,RENT,0.0,VENTURE,B,17000,9.99,0.41,N,12,1
18061,25,57000,RENT,2.0,EDUCATION,E,17000,17.19,0.3,Y,4,1
13326,26,56000,MORTGAGE,0.0,HOMEIMPROVEMENT,B,12000,10.62,0.21,N,4,0
6179,27,40000,RENT,0.0,PERSONAL,B,12800,8.88,0.32,N,5,1
29723,24,75996,MORTGAGE,7.0,EDUCATION,B,12000,10.62,0.16,N,4,0
51167,36,90000,MORTGAGE,2.0,MEDICAL,B,15000,9.99,0.17,N,16,0
54116,26,45000,MORTGAGE,7.0,EDUCATION,C,4400,13.23,0.1,Y,4,0
32007,25,100000,MORTGAGE,9.0,MEDICAL,B,20000,12.42,0.2,N,4,0
37091,29,60000,MORTGAGE,10.0,EDUCATION,D,16000,14.09,0.27,N,9,0
37880,23,78792,MORTGAGE,7.0,EDUCATION,D,20000,14.96,0.25,Y,2,0
3212,28,75000,RENT,12.0,MEDICAL,B,17000,11.26,0.24,N,9,0
28962,33,72000,RENT,16.0,HOMEIMPROVEMENT,A,19000,8.9,0.26,N,10,0
24231,37,70000,OWN,21.0,PERSONAL,B,8000,10.08,0.11,N,12,0
4656,25,80000,RENT,3.0,MEDICAL,D,25000,15.33,0.31,Y,2,1
6152,28,45200,MORTGAGE,2.0,MEDICAL,B,5000,11.36,0.11,N,5,0
11156,29,36000,RENT,1.0,PERSONAL,A,6000,9.63,0.17,N,6,0
49044,22,70000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,12000,6.99,0.17,N,3,0
22193,22,37000,RENT,3.0,EDUCATION,B,5000,11.14,0.14,N,4,0
19399,24,60000,MORTGAGE,8.0,MEDICAL,C,8000,13.79,0.13,Y,4,0
37451,35,70000,RENT,3.0,DEBTCONSOLIDATION,A,14400,7.14,0.21,N,6,0
6247,26,50000,MORTGAGE,10.0,VENTURE,B,5000,10.0,0.1,N,2,0
20783,24,63000,MORTGAGE,8.0,EDUCATION,A,12000,7.51,0.19,N,2,0
17694,29,30000,RENT,13.0,MEDICAL,C,3000,13.92,0.1,N,5,0
54296,27,90000,MORTGAGE,7.0,VENTURE,A,10000,7.88,0.11,N,6,0
48989,23,50000,RENT,7.0,EDUCATION,C,6000,14.22,0.12,N,4,0
33673,27,50000,MORTGAGE,11.0,DEBTCONSOLIDATION,A,4000,7.49,0.08,N,5,0
22291,22,38004,RENT,6.0,PERSONAL,B,3000,11.49,0.08,N,4,0
16281,29,60000,OWN,0.0,EDUCATION,B,10000,11.14,0.17,N,7,0
2147,26,115000,RENT,1.0,MEDICAL,C,5000,12.98,0.04,Y,4,0
33170,25,97850,RENT,2.0,HOMEIMPROVEMENT,A,10000,7.51,0.1,N,2,0
1989,25,30000,RENT,4.0,EDUCATION,B,7000,9.91,0.23,N,4,1
20753,23,24000,OWN,5.0,VENTURE,B,6000,11.49,0.25,N,2,0
38143,24,52809,RENT,8.0,MEDICAL,B,13000,10.62,0.25,N,4,0
5480,34,54000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,5000,11.11,0.09,N,7,0
34800,47,65000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,24000,11.49,0.37,N,13,0
50183,24,100000,MORTGAGE,3.0,EDUCATION,B,15000,11.86,0.15,N,2,0
27998,21,30000,RENT,2.0,VENTURE,B,6000,11.86,0.2,N,4,0
16493,43,35000,RENT,4.0,PERSONAL,C,10000,13.92,0.29,N,16,0
8965,28,45000,RENT,4.0,EDUCATION,B,11000,11.26,0.24,N,9,1
52893,24,33000,RENT,1.0,PERSONAL,D,1600,18.25,0.05,N,2,1
9435,22,62900,RENT,2.0,MEDICAL,D,16000,14.96,0.22,N,3,1
3442,27,31200,MORTGAGE,0.0,MEDICAL,E,3700,18.39,0.11,N,10,1
56937,26,50000,RENT,5.0,PERSONAL,A,8000,7.29,0.16,N,4,0
24009,22,50000,MORTGAGE,4.0,EDUCATION,B,9600,9.91,0.19,N,4,0
46773,24,60000,MORTGAGE,7.0,PERSONAL,B,20000,10.99,0.33,N,3,0
15907,36,126251,MORTGAGE,16.0,HOMEIMPROVEMENT,C,14000,13.92,0.11,N,14,0
23740,25,95000,RENT,1.0,HOMEIMPROVEMENT,A,12000,7.88,0.13,N,2,0
44770,45,54000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,9000,12.42,0.18,N,14,0
56170,24,50740,RENT,0.0,MEDICAL,B,6000,10.99,0.12,N,2,0
49539,22,48000,RENT,0.0,EDUCATION,B,12000,10.36,0.25,N,2,0
14008,34,30000,OWN,3.0,HOMEIMPROVEMENT,B,6600,9.99,0.22,N,9,0
55801,35,40000,RENT,4.0,EDUCATION,C,10000,13.99,0.25,Y,6,0
36749,25,40000,RENT,5.0,VENTURE,B,12000,9.91,0.3,N,3,0
48820,24,79500,MORTGAGE,8.0,PERSONAL,D,25000,17.58,0.31,N,4,0
13047,30,96000,MORTGAGE,5.0,VENTURE,B,10000,10.65,0.1,N,5,0
47111,27,80000,MORTGAGE,7.0,VENTURE,A,8000,6.99,0.1,N,10,0
15516,37,85000,MORTGAGE,2.0,VENTURE,B,6000,9.99,0.07,N,16,0
8217,23,64500,MORTGAGE,4.0,EDUCATION,B,2500,11.83,0.04,N,2,0
53332,25,66000,RENT,7.0,MEDICAL,C,15000,13.49,0.23,N,3,0
56457,26,53000,MORTGAGE,10.0,DEBTCONSOLIDATION,B,5000,10.0,0.09,N,4,0
12406,27,95000,MORTGAGE,11.0,HOMEIMPROVEMENT,A,5000,7.68,0.05,N,5,0
53628,23,60000,RENT,3.0,MEDICAL,C,12000,12.84,0.2,Y,2,0
30589,29,75000,RENT,3.0,PERSONAL,B,15000,10.75,0.2,N,8,0
27002,24,30000,RENT,1.0,VENTURE,D,10000,15.58,0.33,N,2,1
37859,24,51000,RENT,1.0,HOMEIMPROVEMENT,D,22000,15.58,0.44,Y,3,1
28527,29,45000,RENT,8.0,MEDICAL,C,10000,12.73,0.22,Y,10,0
15164,30,100000,MORTGAGE,4.0,HOMEIMPROVEMENT,B,4800,9.63,0.05,N,6,0
28465,36,200000,RENT,0.0,VENTURE,B,10000,11.36,0.05,N,11,0
265,39,43200,RENT,1.0,MEDICAL,A,10000,7.49,0.23,N,14,0
29895,22,25200,RENT,1.0,EDUCATION,B,6000,10.99,0.24,N,2,1
5842,28,66000,MORTGAGE,9.0,VENTURE,A,6000,8.9,0.09,N,9,0
15662,37,48000,RENT,0.0,MEDICAL,B,10000,10.65,0.21,N,12,0
31488,23,40000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,2000,10.99,0.05,N,2,0
1278,23,26000,RENT,0.0,PERSONAL,D,7000,14.96,0.27,Y,3,1
23083,33,60000,RENT,4.0,PERSONAL,B,10000,11.11,0.17,N,9,0
35340,29,30000,RENT,0.0,DEBTCONSOLIDATION,B,8000,10.36,0.27,N,7,0
7268,22,44000,RENT,6.0,EDUCATION,D,12000,15.58,0.27,N,4,1
107,24,62900,RENT,8.0,MEDICAL,D,18000,14.96,0.24,N,3,1
8945,36,91800,MORTGAGE,0.0,EDUCATION,B,13000,11.89,0.12,N,15,1
7506,31,48000,MORTGAGE,7.0,VENTURE,A,6000,7.74,0.13,N,6,0
54895,22,50000,RENT,1.0,EDUCATION,C,10000,13.47,0.2,Y,4,0
56228,26,30000,RENT,2.0,MEDICAL,B,2500,11.14,0.08,N,4,0
18250,30,120000,MORTGAGE,3.0,VENTURE,A,20000,8.9,0.17,N,10,0
33760,26,110000,RENT,3.0,VENTURE,C,3000,12.23,0.03,Y,2,0
33727,23,88000,RENT,8.0,DEBTCONSOLIDATION,B,12000,11.71,0.14,N,2,0
9015,31,32000,RENT,1.0,MEDICAL,C,5800,13.06,0.18,Y,6,0
53031,37,36000,MORTGAGE,3.0,VENTURE,A,9000,6.91,0.25,N,13,0
14789,25,64000,MORTGAGE,9.0,VENTURE,A,10200,7.49,0.16,N,2,0
1688,29,65000,MORTGAGE,13.0,DEBTCONSOLIDATION,A,15000,8.94,0.23,N,7,0
34048,31,35000,RENT,3.0,MEDICAL,A,10000,5.79,0.29,N,10,0
35776,31,30000,MORTGAGE,3.0,PERSONAL,A,3600,5.99,0.12,N,5,0
30893,28,70000,MORTGAGE,12.0,VENTURE,A,8000,6.99,0.11,N,10,0
29703,22,30000,RENT,6.0,VENTURE,A,8000,6.99,0.27,N,4,0
58386,36,72000,RENT,12.0,VENTURE,B,16000,11.86,0.22,N,11,0
17257,31,85000,MORTGAGE,0.0,EDUCATION,A,2000,7.49,0.02,N,10,0
9500,27,116300,MORTGAGE,7.0,MEDICAL,B,6000,11.49,0.05,N,5,0
8432,24,97908,RENT,0.0,EDUCATION,B,20000,12.53,0.21,N,3,1
46201,24,100000,MORTGAGE,0.0,DEBTCONSOLIDATION,C,7500,10.28,0.07,Y,3,0
34409,31,35000,MORTGAGE,0.0,HOMEIMPROVEMENT,B,3600,10.59,0.1,N,9,0
19026,31,70000,RENT,5.0,PERSONAL,B,10000,12.69,0.14,N,10,0
20703,22,31000,RENT,0.0,DEBTCONSOLIDATION,A,7200,5.42,0.23,N,2,0
804,29,140000,RENT,2.0,DEBTCONSOLIDATION,C,8400,13.11,0.06,N,9,0
2765,25,60000,MORTGAGE,9.0,PERSONAL,D,7000,15.99,0.12,Y,2,0
36130,28,56000,RENT,4.0,HOMEIMPROVEMENT,E,10750,14.38,0.19,N,8,0
46234,25,45000,MORTGAGE,4.0,MEDICAL,A,7000,6.92,0.15,N,3,0
24245,26,30000,MORTGAGE,0.0,HOMEIMPROVEMENT,B,6000,10.99,0.2,N,3,0
7808,27,75000,RENT,2.0,EDUCATION,B,3000,11.83,0.04,N,6,0
14942,23,75000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,5000,11.71,0.07,N,2,0
30577,24,96000,MORTGAGE,1.0,DEBTCONSOLIDATION,B,15000,11.58,0.16,N,2,0
41810,23,140000,MORTGAGE,2.0,PERSONAL,A,12000,7.88,0.09,N,3,0
5684,29,84000,MORTGAGE,13.0,HOMEIMPROVEMENT,B,20000,10.25,0.24,N,8,0
31723,21,50000,RENT,5.0,PERSONAL,B,8000,10.36,0.16,N,2,0
35662,30,58650,RENT,3.0,MEDICAL,D,20000,16.29,0.29,N,6,1
13243,23,38400,OWN,1.0,VENTURE,C,2500,13.98,0.07,Y,4,0
36409,23,50000,RENT,7.0,DEBTCONSOLIDATION,A,12000,7.88,0.24,N,3,0
1077,24,36000,RENT,2.0,DEBTCONSOLIDATION,B,4000,10.0,0.11,N,3,1
12536,24,112000,RENT,8.0,DEBTCONSOLIDATION,B,5000,12.69,0.04,N,2,0
1678,21,27600,RENT,5.0,DEBTCONSOLIDATION,C,6000,15.27,0.22,Y,3,0
34296,25,90000,MORTGAGE,6.0,VENTURE,C,5000,13.85,0.06,N,2,0
49710,32,30000,RENT,1.0,VENTURE,E,6000,16.32,0.2,Y,5,1
49450,31,125000,MORTGAGE,6.0,PERSONAL,D,20000,15.95,0.16,N,10,0
45522,38,65000,RENT,2.0,PERSONAL,C,12000,12.99,0.18,Y,17,0
52041,22,38004,RENT,4.0,MEDICAL,C,5000,13.35,0.13,N,2,0
55283,27,78000,RENT,2.0,EDUCATION,D,6000,14.83,0.08,Y,6,1
4215,42,48000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,6000,7.74,0.13,N,15,0
26542,26,75000,RENT,4.0,VENTURE,A,8000,7.49,0.11,N,4,0
20380,25,125000,MORTGAGE,8.0,EDUCATION,B,18000,10.74,0.14,N,2,0
47985,31,50000,MORTGAGE,5.0,PERSONAL,A,5200,6.03,0.11,N,5,0
40893,25,80000,MORTGAGE,9.0,VENTURE,A,5000,7.9,0.06,N,3,0
31762,24,100000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,7000,6.03,0.07,N,2,0
4456,28,75000,MORTGAGE,12.0,MEDICAL,A,12225,8.49,0.16,N,9,0
17766,28,90000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,5600,7.49,0.06,N,7,0
21590,22,75000,RENT,4.0,PERSONAL,A,10000,6.62,0.13,N,3,0
57555,24,100000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,10000,9.63,0.1,N,3,0
45472,26,46000,RENT,5.0,MEDICAL,A,7000,7.51,0.15,N,2,0
58424,39,52000,RENT,2.0,HOMEIMPROVEMENT,B,12000,10.59,0.23,N,16,0
55370,29,96000,RENT,4.0,HOMEIMPROVEMENT,B,6000,11.49,0.06,N,7,0
51551,46,67200,OWN,0.0,MEDICAL,D,4800,16.49,0.07,N,13,0
23590,23,60000,MORTGAGE,7.0,EDUCATION,C,6000,12.68,0.1,N,2,0
34143,33,75000,MORTGAGE,2.0,PERSONAL,A,12000,7.51,0.16,N,9,0
5014,25,96000,MORTGAGE,1.0,DEBTCONSOLIDATION,B,4000,10.99,0.04,N,3,0
39405,26,63000,MORTGAGE,7.0,DEBTCONSOLIDATION,C,3000,13.22,0.05,N,4,0
19980,23,44000,RENT,2.0,MEDICAL,C,9000,13.85,0.2,N,4,0
34696,30,24000,RENT,2.0,DEBTCONSOLIDATION,C,2500,13.49,0.1,N,5,0
53610,22,75000,MORTGAGE,6.0,MEDICAL,A,12800,6.62,0.17,N,4,0
35238,40,50000,RENT,1.0,MEDICAL,B,3000,9.99,0.06,N,15,0
25911,31,53000,MORTGAGE,0.0,PERSONAL,E,12000,17.99,0.23,N,7,1
12211,22,27000,RENT,2.0,EDUCATION,A,4200,6.99,0.15,N,4,0
6354,24,34000,MORTGAGE,1.0,VENTURE,C,7500,15.23,0.22,Y,4,0
42815,23,32000,RENT,3.0,PERSONAL,A,8000,6.03,0.25,N,3,0
41898,27,63000,RENT,2.0,EDUCATION,C,9000,12.53,0.14,N,6,0
40320,46,99996,MORTGAGE,2.0,HOMEIMPROVEMENT,B,4800,10.59,0.05,N,14,0
25573,23,117832,MORTGAGE,2.0,VENTURE,C,12500,13.16,0.11,N,4,0
22800,27,36000,RENT,0.0,HOMEIMPROVEMENT,C,15250,13.49,0.42,N,6,1
